user_id,event_date,event_name,plan,country,signup_date
U0118,2024-04-10,login,free,India,2024-02-03
U0118,2024-05-23,logout,free,India,2024-02-03
U0118,2024-03-09,login,free,India,2024-02-03
U0118,2024-06-01,login,free,India,2024-02-03
U0118,2024-05-30,billing_view,free,India,2024-02-03
U0118,2024-06-20,logout,free,India,2024-02-03
U0118,2024-03-01,login,free,India,2024-02-03
U0118,2024-02-17,logout,free,India,2024-02-03
U0118,2024-02-10,invite_teammate,free,India,2024-02-03
U0118,2024-04-09,login,free,India,2024-02-03
U0118,2024-06-21,logout,free,India,2024-02-03
U0118,2024-02-24,dashboard_view,free,India,2024-02-03
U0118,2024-06-28,report_share,free,India,2024-02-03
U0118,2024-06-11,logout,free,India,2024-02-03
U0118,2024-05-27,logout,free,India,2024-02-03
U0118,2024-03-02,login,free,India,2024-02-03
U0118,2024-05-26,logout,free,India,2024-02-03
U0118,2024-06-19,report_share,free,India,2024-02-03
U0118,2024-04-17,logout,free,India,2024-02-03
U0118,2024-06-12,login,free,India,2024-02-03
U0118,2024-02-21,logout,free,India,2024-02-03
U0118,2024-05-15,logout,free,India,2024-02-03
U0118,2024-04-20,report_share,free,India,2024-02-03
U0118,2024-03-15,api_access,free,India,2024-02-03
U0118,2024-05-28,logout,free,India,2024-02-03
U0118,2024-05-04,report_share,free,India,2024-02-03
U0118,2024-04-02,export_data,free,India,2024-02-03
U0118,2024-05-25,logout,free,India,2024-02-03
U0118,2024-05-08,report_create,free,India,2024-02-03
U0118,2024-02-05,report_share,free,India,2024-02-03
U0118,2024-02-18,billing_view,free,India,2024-02-03
U0118,2024-04-09,report_share,free,India,2024-02-03
U0118,2024-05-20,report_share,free,India,2024-02-03
U0118,2024-06-03,invite_teammate,free,India,2024-02-03
U0118,2024-03-20,logout,free,India,2024-02-03
U0118,2024-05-10,export_data,free,India,2024-02-03
U0119,2024-02-08,logout,starter,USA,2024-01-18
U0120,2024-02-12,report_share,free,USA,2024-02-01
U0120,2024-02-12,logout,free,USA,2024-02-01
U0120,2024-02-07,dashboard_view,free,USA,2024-02-01
U0120,2024-02-03,login,free,USA,2024-02-01
U0120,2024-02-01,report_share,free,USA,2024-02-01
U0120,2024-02-11,logout,free,USA,2024-02-01
U0120,2024-02-06,export_data,free,USA,2024-02-01
U0121,2024-03-26,export_data,free,India,2024-03-12
U0121,2024-04-01,logout,free,India,2024-03-12
U0121,2024-03-25,dashboard_view,free,India,2024-03-12
U0121,2024-03-12,dashboard_view,free,India,2024-03-12
U0121,2024-03-17,logout,free,India,2024-03-12
U0121,2024-03-24,report_create,free,India,2024-03-12
U0121,2024-03-14,logout,free,India,2024-03-12
U0121,2024-03-30,dashboard_view,free,India,2024-03-12
U0121,2024-03-24,report_create,free,India,2024-03-12
U0121,2024-03-16,logout,free,India,2024-03-12
U0121,2024-03-15,billing_view,free,India,2024-03-12
U0121,2024-03-20,report_share,free,India,2024-03-12
U0121,2024-03-20,api_access,free,India,2024-03-12
U0121,2024-03-28,settings_change,free,India,2024-03-12
U0121,2024-03-17,report_share,free,India,2024-03-12
U0121,2024-03-12,logout,free,India,2024-03-12
U0121,2024-03-30,login,free,India,2024-03-12
U0121,2024-03-22,report_create,free,India,2024-03-12
U0121,2024-03-25,billing_view,free,India,2024-03-12
U0121,2024-04-04,logout,free,India,2024-03-12
U0121,2024-03-23,dashboard_view,free,India,2024-03-12
U0121,2024-03-18,login,free,India,2024-03-12
U0121,2024-03-29,settings_change,free,India,2024-03-12
U0121,2024-04-04,login,free,India,2024-03-12
U0122,2024-04-09,settings_change,starter,USA,2024-03-09
U0122,2024-04-26,logout,starter,USA,2024-03-09
U0122,2024-03-14,report_create,starter,USA,2024-03-09
U0122,2024-03-18,report_share,starter,USA,2024-03-09
U0122,2024-05-02,settings_change,starter,USA,2024-03-09
U0122,2024-03-16,dashboard_view,starter,USA,2024-03-09
U0122,2024-05-24,report_share,starter,USA,2024-03-09
U0122,2024-06-15,export_data,starter,USA,2024-03-09
U0122,2024-04-28,dashboard_view,starter,USA,2024-03-09
U0122,2024-04-18,dashboard_view,starter,USA,2024-03-09
U0122,2024-06-07,invite_teammate,starter,USA,2024-03-09
U0122,2024-03-21,report_share,starter,USA,2024-03-09
U0122,2024-04-11,dashboard_view,starter,USA,2024-03-09
U0122,2024-05-24,login,starter,USA,2024-03-09
U0122,2024-05-10,login,starter,USA,2024-03-09
U0122,2024-03-12,export_data,starter,USA,2024-03-09
U0122,2024-05-31,export_data,starter,USA,2024-03-09
U0122,2024-06-20,login,starter,USA,2024-03-09
U0122,2024-05-15,logout,starter,USA,2024-03-09
U0122,2024-04-10,login,starter,USA,2024-03-09
U0122,2024-04-15,logout,starter,USA,2024-03-09
U0122,2024-04-26,settings_change,starter,USA,2024-03-09
U0122,2024-04-13,billing_view,starter,USA,2024-03-09
U0122,2024-06-11,logout,starter,USA,2024-03-09
U0122,2024-05-26,report_create,starter,USA,2024-03-09
U0122,2024-05-11,report_create,starter,USA,2024-03-09
U0122,2024-04-19,billing_view,starter,USA,2024-03-09
U0122,2024-04-11,login,starter,USA,2024-03-09
U0122,2024-06-21,billing_view,starter,USA,2024-03-09
U0122,2024-04-17,dashboard_view,starter,USA,2024-03-09
U0122,2024-06-27,report_create,starter,USA,2024-03-09
U0122,2024-06-13,report_create,starter,USA,2024-03-09
U0122,2024-05-16,logout,starter,USA,2024-03-09
U0122,2024-05-21,report_create,starter,USA,2024-03-09
U0122,2024-04-17,api_access,starter,USA,2024-03-09
U0122,2024-04-06,login,starter,USA,2024-03-09
U0122,2024-05-12,billing_view,starter,USA,2024-03-09
U0122,2024-03-12,report_create,starter,USA,2024-03-09
U0122,2024-04-09,logout,starter,USA,2024-03-09
U0122,2024-04-25,dashboard_view,starter,USA,2024-03-09
U0122,2024-04-29,logout,starter,USA,2024-03-09
U0122,2024-06-17,login,starter,USA,2024-03-09
U0122,2024-05-29,login,starter,USA,2024-03-09
U0122,2024-05-01,dashboard_view,starter,USA,2024-03-09
U0122,2024-04-15,login,starter,USA,2024-03-09
U0122,2024-04-28,invite_teammate,starter,USA,2024-03-09
U0122,2024-05-25,export_data,starter,USA,2024-03-09
U0122,2024-04-07,logout,starter,USA,2024-03-09
U0122,2024-03-10,settings_change,starter,USA,2024-03-09
U0122,2024-06-03,report_create,starter,USA,2024-03-09
U0122,2024-06-26,login,starter,USA,2024-03-09
U0123,2024-02-20,report_create,free,India,2024-02-03
U0123,2024-02-29,login,free,India,2024-02-03
U0123,2024-02-28,login,free,India,2024-02-03
U0123,2024-02-18,login,free,India,2024-02-03
U0123,2024-02-06,login,free,India,2024-02-03
U0123,2024-02-23,login,free,India,2024-02-03
U0124,2024-05-10,logout,free,USA,2024-03-15
U0124,2024-03-16,logout,free,USA,2024-03-15
U0124,2024-04-18,report_create,free,USA,2024-03-15
U0124,2024-06-14,report_create,free,USA,2024-03-15
U0124,2024-04-17,logout,free,USA,2024-03-15
U0124,2024-06-04,billing_view,free,USA,2024-03-15
U0124,2024-03-24,login,free,USA,2024-03-15
U0124,2024-03-29,logout,free,USA,2024-03-15
U0124,2024-03-21,dashboard_view,free,USA,2024-03-15
U0124,2024-04-16,dashboard_view,free,USA,2024-03-15
U0124,2024-06-20,logout,free,USA,2024-03-15
U0124,2024-04-27,dashboard_view,free,USA,2024-03-15
U0124,2024-04-28,settings_change,free,USA,2024-03-15
U0124,2024-06-16,report_create,free,USA,2024-03-15
U0124,2024-06-19,report_share,free,USA,2024-03-15
U0124,2024-05-13,export_data,free,USA,2024-03-15
U0124,2024-06-27,invite_teammate,free,USA,2024-03-15
U0124,2024-05-01,logout,free,USA,2024-03-15
U0124,2024-05-19,login,free,USA,2024-03-15
U0124,2024-03-31,login,free,USA,2024-03-15
U0124,2024-05-25,settings_change,free,USA,2024-03-15
U0124,2024-04-13,report_share,free,USA,2024-03-15
U0124,2024-04-16,report_create,free,USA,2024-03-15
U0124,2024-06-19,logout,free,USA,2024-03-15
U0124,2024-04-18,login,free,USA,2024-03-15
U0124,2024-06-09,logout,free,USA,2024-03-15
U0124,2024-04-16,dashboard_view,free,USA,2024-03-15
U0124,2024-05-01,dashboard_view,free,USA,2024-03-15
U0124,2024-05-13,dashboard_view,free,USA,2024-03-15
U0124,2024-04-02,logout,free,USA,2024-03-15
U0124,2024-03-24,login,free,USA,2024-03-15
U0124,2024-04-08,login,free,USA,2024-03-15
U0124,2024-06-14,logout,free,USA,2024-03-15
U0124,2024-04-20,api_access,free,USA,2024-03-15
U0124,2024-06-01,api_access,free,USA,2024-03-15
U0124,2024-06-16,logout,free,USA,2024-03-15
U0124,2024-06-10,logout,free,USA,2024-03-15
U0124,2024-06-16,billing_view,free,USA,2024-03-15
U0124,2024-03-25,report_create,free,USA,2024-03-15
U0124,2024-06-22,report_create,free,USA,2024-03-15
U0124,2024-04-10,dashboard_view,free,USA,2024-03-15
U0124,2024-04-21,invite_teammate,free,USA,2024-03-15
U0124,2024-06-09,api_access,free,USA,2024-03-15
U0124,2024-05-16,login,free,USA,2024-03-15
U0124,2024-04-08,logout,free,USA,2024-03-15
U0124,2024-05-25,report_share,free,USA,2024-03-15
U0124,2024-06-10,login,free,USA,2024-03-15
U0124,2024-03-24,logout,free,USA,2024-03-15
U0124,2024-04-29,settings_change,free,USA,2024-03-15
U0124,2024-06-06,report_share,free,USA,2024-03-15
U0125,2024-06-02,logout,starter,Singapore,2024-02-24
U0125,2024-03-05,dashboard_view,starter,Singapore,2024-02-24
U0125,2024-04-13,login,starter,Singapore,2024-02-24
U0125,2024-04-22,dashboard_view,starter,Singapore,2024-02-24
U0125,2024-04-01,dashboard_view,starter,Singapore,2024-02-24
U0125,2024-04-22,dashboard_view,starter,Singapore,2024-02-24
U0125,2024-04-22,logout,starter,Singapore,2024-02-24
U0125,2024-02-27,login,starter,Singapore,2024-02-24
U0125,2024-03-21,report_share,starter,Singapore,2024-02-24
U0125,2024-06-04,report_create,starter,Singapore,2024-02-24
U0125,2024-05-07,report_share,starter,Singapore,2024-02-24
U0125,2024-03-12,logout,starter,Singapore,2024-02-24
U0125,2024-05-22,logout,starter,Singapore,2024-02-24
U0126,2024-03-21,logout,free,India,2024-03-15
U0126,2024-04-10,billing_view,free,India,2024-03-15
U0126,2024-03-23,report_share,free,India,2024-03-15
U0126,2024-03-28,login,free,India,2024-03-15
U0126,2024-03-30,login,free,India,2024-03-15
U0126,2024-04-03,logout,free,India,2024-03-15
U0126,2024-03-22,dashboard_view,free,India,2024-03-15
U0126,2024-04-01,logout,free,India,2024-03-15
U0126,2024-03-28,dashboard_view,free,India,2024-03-15
U0126,2024-04-01,dashboard_view,free,India,2024-03-15
U0126,2024-03-19,billing_view,free,India,2024-03-15
U0126,2024-04-06,dashboard_view,free,India,2024-03-15
U0126,2024-04-10,logout,free,India,2024-03-15
U0126,2024-04-04,report_share,free,India,2024-03-15
U0126,2024-03-28,login,free,India,2024-03-15
U0126,2024-03-29,logout,free,India,2024-03-15
U0126,2024-03-18,report_create,free,India,2024-03-15
U0126,2024-04-04,logout,free,India,2024-03-15
U0126,2024-04-10,logout,free,India,2024-03-15
U0126,2024-03-21,settings_change,free,India,2024-03-15
U0127,2024-04-03,login,free,India,2024-02-21
U0127,2024-03-03,billing_view,free,India,2024-02-21
U0127,2024-02-24,login,free,India,2024-02-21
U0127,2024-04-05,logout,free,India,2024-02-21
U0127,2024-02-25,login,free,India,2024-02-21
U0127,2024-05-29,report_create,free,India,2024-02-21
U0127,2024-05-28,login,free,India,2024-02-21
U0127,2024-02-28,report_share,free,India,2024-02-21
U0127,2024-06-23,settings_change,free,India,2024-02-21
U0127,2024-03-23,login,free,India,2024-02-21
U0127,2024-03-13,billing_view,free,India,2024-02-21
U0127,2024-04-09,report_create,free,India,2024-02-21
U0127,2024-03-15,dashboard_view,free,India,2024-02-21
U0127,2024-04-21,logout,free,India,2024-02-21
U0127,2024-05-05,logout,free,India,2024-02-21
U0127,2024-04-23,invite_teammate,free,India,2024-02-21
U0127,2024-03-13,export_data,free,India,2024-02-21
U0127,2024-03-04,billing_view,free,India,2024-02-21
U0127,2024-05-01,report_create,free,India,2024-02-21
U0127,2024-03-27,login,free,India,2024-02-21
U0127,2024-05-10,report_create,free,India,2024-02-21
U0127,2024-05-11,logout,free,India,2024-02-21
U0127,2024-03-17,login,free,India,2024-02-21
U0127,2024-04-11,api_access,free,India,2024-02-21
U0127,2024-02-25,report_create,free,India,2024-02-21
U0127,2024-06-03,logout,free,India,2024-02-21
U0127,2024-02-21,report_create,free,India,2024-02-21
U0127,2024-05-02,logout,free,India,2024-02-21
U0127,2024-05-28,report_create,free,India,2024-02-21
U0127,2024-03-11,dashboard_view,free,India,2024-02-21
U0127,2024-03-03,report_create,free,India,2024-02-21
U0127,2024-05-30,report_create,free,India,2024-02-21
U0128,2024-02-16,billing_view,free,India,2024-02-16
U0128,2024-02-26,report_share,free,India,2024-02-16
U0128,2024-02-19,report_create,free,India,2024-02-16
U0128,2024-02-19,report_share,free,India,2024-02-16
U0128,2024-02-23,report_create,free,India,2024-02-16
U0128,2024-02-21,settings_change,free,India,2024-02-16
U0128,2024-02-21,logout,free,India,2024-02-16
U0128,2024-02-19,dashboard_view,free,India,2024-02-16
U0128,2024-02-17,api_access,free,India,2024-02-16
U0128,2024-02-16,logout,free,India,2024-02-16
U0128,2024-02-16,settings_change,free,India,2024-02-16
U0128,2024-02-20,logout,free,India,2024-02-16
U0129,2024-05-25,login,enterprise,USA,2024-01-29
U0129,2024-03-03,dashboard_view,enterprise,USA,2024-01-29
U0129,2024-05-28,logout,enterprise,USA,2024-01-29
U0129,2024-06-05,login,enterprise,USA,2024-01-29
U0129,2024-06-20,export_data,enterprise,USA,2024-01-29
U0129,2024-04-09,login,enterprise,USA,2024-01-29
U0129,2024-02-20,report_share,enterprise,USA,2024-01-29
U0129,2024-06-09,login,enterprise,USA,2024-01-29
U0129,2024-04-05,settings_change,enterprise,USA,2024-01-29
U0129,2024-03-30,login,enterprise,USA,2024-01-29
U0129,2024-05-15,login,enterprise,USA,2024-01-29
U0130,2024-04-22,login,free,USA,2024-01-18
U0130,2024-02-03,login,free,USA,2024-01-18
U0130,2024-04-16,logout,free,USA,2024-01-18
U0130,2024-06-30,settings_change,free,USA,2024-01-18
U0130,2024-02-02,login,free,USA,2024-01-18
U0130,2024-06-13,report_create,free,USA,2024-01-18
U0130,2024-01-18,export_data,free,USA,2024-01-18
U0130,2024-05-15,logout,free,USA,2024-01-18
U0130,2024-02-14,logout,free,USA,2024-01-18
U0130,2024-02-09,dashboard_view,free,USA,2024-01-18
U0130,2024-05-06,login,free,USA,2024-01-18
U0130,2024-01-29,api_access,free,USA,2024-01-18
U0130,2024-03-16,logout,free,USA,2024-01-18
U0130,2024-05-09,login,free,USA,2024-01-18
U0130,2024-06-11,login,free,USA,2024-01-18
U0130,2024-01-29,login,free,USA,2024-01-18
U0130,2024-02-05,billing_view,free,USA,2024-01-18
U0130,2024-06-17,dashboard_view,free,USA,2024-01-18
U0130,2024-01-21,login,free,USA,2024-01-18
U0130,2024-05-20,dashboard_view,free,USA,2024-01-18
U0130,2024-02-09,logout,free,USA,2024-01-18
U0130,2024-06-12,billing_view,free,USA,2024-01-18
U0130,2024-06-09,settings_change,free,USA,2024-01-18
U0130,2024-04-02,dashboard_view,free,USA,2024-01-18
U0130,2024-02-23,billing_view,free,USA,2024-01-18
U0130,2024-05-30,report_create,free,USA,2024-01-18
U0130,2024-06-17,export_data,free,USA,2024-01-18
U0130,2024-03-12,logout,free,USA,2024-01-18
U0130,2024-05-02,dashboard_view,free,USA,2024-01-18
U0130,2024-06-18,dashboard_view,free,USA,2024-01-18
U0130,2024-05-17,api_access,free,USA,2024-01-18
U0130,2024-05-02,logout,free,USA,2024-01-18
U0130,2024-02-09,logout,free,USA,2024-01-18
U0130,2024-05-28,logout,free,USA,2024-01-18
U0130,2024-05-18,dashboard_view,free,USA,2024-01-18
U0130,2024-04-06,billing_view,free,USA,2024-01-18
U0130,2024-02-08,dashboard_view,free,USA,2024-01-18
U0130,2024-02-05,login,free,USA,2024-01-18
U0130,2024-04-12,login,free,USA,2024-01-18
U0130,2024-04-17,api_access,free,USA,2024-01-18
U0130,2024-06-22,report_create,free,USA,2024-01-18
U0130,2024-03-04,login,free,USA,2024-01-18
U0130,2024-04-02,dashboard_view,free,USA,2024-01-18
U0130,2024-04-19,report_create,free,USA,2024-01-18
U0130,2024-05-31,api_access,free,USA,2024-01-18
U0130,2024-03-19,dashboard_view,free,USA,2024-01-18
U0130,2024-02-25,report_create,free,USA,2024-01-18
U0130,2024-02-02,report_create,free,USA,2024-01-18
U0130,2024-03-27,logout,free,USA,2024-01-18
U0130,2024-05-08,login,free,USA,2024-01-18
U0130,2024-05-06,report_create,free,USA,2024-01-18
U0130,2024-06-16,report_share,free,USA,2024-01-18
U0130,2024-03-22,logout,free,USA,2024-01-18
U0130,2024-06-04,report_share,free,USA,2024-01-18
U0130,2024-06-06,dashboard_view,free,USA,2024-01-18
U0130,2024-03-03,dashboard_view,free,USA,2024-01-18
U0130,2024-03-16,report_create,free,USA,2024-01-18
U0130,2024-06-27,logout,free,USA,2024-01-18
U0130,2024-04-03,report_create,free,USA,2024-01-18
U0130,2024-02-22,report_share,free,USA,2024-01-18
U0130,2024-04-11,dashboard_view,free,USA,2024-01-18
U0130,2024-05-11,billing_view,free,USA,2024-01-18
U0130,2024-03-28,settings_change,free,USA,2024-01-18
U0130,2024-04-27,report_create,free,USA,2024-01-18
U0130,2024-06-24,dashboard_view,free,USA,2024-01-18
U0130,2024-02-07,report_create,free,USA,2024-01-18
U0130,2024-04-28,login,free,USA,2024-01-18
U0130,2024-06-10,login,free,USA,2024-01-18
U0130,2024-01-20,export_data,free,USA,2024-01-18
U0130,2024-06-04,logout,free,USA,2024-01-18
U0130,2024-04-10,login,free,USA,2024-01-18
U0130,2024-05-23,export_data,free,USA,2024-01-18
U0130,2024-04-06,api_access,free,USA,2024-01-18
U0130,2024-06-19,login,free,USA,2024-01-18
U0131,2024-03-18,export_data,enterprise,USA,2024-03-06
U0131,2024-03-08,login,enterprise,USA,2024-03-06
U0131,2024-03-12,settings_change,enterprise,USA,2024-03-06
U0132,2024-04-20,logout,free,USA,2024-03-04
U0132,2024-04-13,billing_view,free,USA,2024-03-04
U0132,2024-04-07,settings_change,free,USA,2024-03-04
U0132,2024-03-14,settings_change,free,USA,2024-03-04
U0132,2024-03-04,logout,free,USA,2024-03-04
U0132,2024-03-21,login,free,USA,2024-03-04
U0132,2024-04-13,billing_view,free,USA,2024-03-04
U0132,2024-04-18,logout,free,USA,2024-03-04
U0132,2024-03-11,login,free,USA,2024-03-04
U0132,2024-04-26,api_access,free,USA,2024-03-04
U0132,2024-03-10,login,free,USA,2024-03-04
U0132,2024-03-18,dashboard_view,free,USA,2024-03-04
U0132,2024-03-27,logout,free,USA,2024-03-04
U0132,2024-04-17,logout,free,USA,2024-03-04
U0132,2024-04-06,report_create,free,USA,2024-03-04
U0132,2024-04-16,login,free,USA,2024-03-04
U0132,2024-04-09,login,free,USA,2024-03-04
U0132,2024-03-16,api_access,free,USA,2024-03-04
U0132,2024-03-28,logout,free,USA,2024-03-04
U0132,2024-03-10,logout,free,USA,2024-03-04
U0132,2024-04-19,invite_teammate,free,USA,2024-03-04
U0132,2024-04-02,invite_teammate,free,USA,2024-03-04
U0132,2024-03-12,login,free,USA,2024-03-04
U0132,2024-04-23,dashboard_view,free,USA,2024-03-04
U0132,2024-03-31,logout,free,USA,2024-03-04
U0132,2024-03-05,dashboard_view,free,USA,2024-03-04
U0132,2024-03-19,login,free,USA,2024-03-04
U0132,2024-04-17,login,free,USA,2024-03-04
U0132,2024-03-08,logout,free,USA,2024-03-04
U0132,2024-04-27,login,free,USA,2024-03-04
U0132,2024-04-09,login,free,USA,2024-03-04
U0132,2024-04-11,export_data,free,USA,2024-03-04
U0132,2024-03-16,logout,free,USA,2024-03-04
U0132,2024-04-16,logout,free,USA,2024-03-04
U0132,2024-03-26,logout,free,USA,2024-03-04
U0132,2024-04-18,dashboard_view,free,USA,2024-03-04
U0132,2024-04-04,logout,free,USA,2024-03-04
U0132,2024-04-16,login,free,USA,2024-03-04
U0132,2024-04-19,report_create,free,USA,2024-03-04
U0132,2024-03-08,login,free,USA,2024-03-04
U0133,2024-06-07,login,free,USA,2024-01-12
U0133,2024-01-16,report_create,free,USA,2024-01-12
U0133,2024-04-30,logout,free,USA,2024-01-12
U0133,2024-05-31,login,free,USA,2024-01-12
U0133,2024-05-30,report_create,free,USA,2024-01-12
U0133,2024-05-03,report_share,free,USA,2024-01-12
U0133,2024-01-23,api_access,free,USA,2024-01-12
U0133,2024-03-13,logout,free,USA,2024-01-12
U0133,2024-05-19,dashboard_view,free,USA,2024-01-12
U0133,2024-02-13,settings_change,free,USA,2024-01-12
U0133,2024-03-07,invite_teammate,free,USA,2024-01-12
U0133,2024-06-05,logout,free,USA,2024-01-12
U0133,2024-03-30,export_data,free,USA,2024-01-12
U0133,2024-04-16,logout,free,USA,2024-01-12
U0133,2024-01-17,login,free,USA,2024-01-12
U0133,2024-05-16,report_create,free,USA,2024-01-12
U0133,2024-02-21,dashboard_view,free,USA,2024-01-12
U0133,2024-01-14,dashboard_view,free,USA,2024-01-12
U0133,2024-06-22,dashboard_view,free,USA,2024-01-12
U0133,2024-01-14,login,free,USA,2024-01-12
U0133,2024-03-06,logout,free,USA,2024-01-12
U0133,2024-04-01,dashboard_view,free,USA,2024-01-12
U0133,2024-04-21,login,free,USA,2024-01-12
U0133,2024-02-08,report_create,free,USA,2024-01-12
U0133,2024-03-17,login,free,USA,2024-01-12
U0133,2024-01-27,export_data,free,USA,2024-01-12
U0133,2024-06-29,logout,free,USA,2024-01-12
U0133,2024-02-19,dashboard_view,free,USA,2024-01-12
U0133,2024-03-08,dashboard_view,free,USA,2024-01-12
U0133,2024-02-05,login,free,USA,2024-01-12
U0133,2024-01-20,export_data,free,USA,2024-01-12
U0133,2024-06-24,logout,free,USA,2024-01-12
U0133,2024-04-28,logout,free,USA,2024-01-12
U0133,2024-01-23,report_create,free,USA,2024-01-12
U0133,2024-01-13,invite_teammate,free,USA,2024-01-12
U0133,2024-05-29,export_data,free,USA,2024-01-12
U0133,2024-04-26,report_share,free,USA,2024-01-12
U0133,2024-03-14,login,free,USA,2024-01-12
U0133,2024-02-10,login,free,USA,2024-01-12
U0133,2024-04-21,report_create,free,USA,2024-01-12
U0133,2024-02-15,export_data,free,USA,2024-01-12
U0133,2024-01-13,dashboard_view,free,USA,2024-01-12
U0133,2024-04-06,logout,free,USA,2024-01-12
U0133,2024-05-07,dashboard_view,free,USA,2024-01-12
U0133,2024-06-04,export_data,free,USA,2024-01-12
U0133,2024-05-30,report_create,free,USA,2024-01-12
U0133,2024-06-04,logout,free,USA,2024-01-12
U0133,2024-02-03,login,free,USA,2024-01-12
U0133,2024-06-11,api_access,free,USA,2024-01-12
U0133,2024-03-31,login,free,USA,2024-01-12
U0133,2024-01-23,dashboard_view,free,USA,2024-01-12
U0133,2024-03-13,report_create,free,USA,2024-01-12
U0133,2024-02-26,billing_view,free,USA,2024-01-12
U0133,2024-02-17,report_create,free,USA,2024-01-12
U0133,2024-04-11,report_share,free,USA,2024-01-12
U0133,2024-01-31,dashboard_view,free,USA,2024-01-12
U0133,2024-05-09,logout,free,USA,2024-01-12
U0133,2024-06-12,login,free,USA,2024-01-12
U0133,2024-05-04,login,free,USA,2024-01-12
U0133,2024-04-09,logout,free,USA,2024-01-12
U0133,2024-03-09,settings_change,free,USA,2024-01-12
U0133,2024-05-31,login,free,USA,2024-01-12
U0133,2024-02-29,report_create,free,USA,2024-01-12
U0133,2024-02-24,login,free,USA,2024-01-12
U0133,2024-06-15,settings_change,free,USA,2024-01-12
U0133,2024-02-24,login,free,USA,2024-01-12
U0133,2024-05-25,billing_view,free,USA,2024-01-12
U0133,2024-05-24,export_data,free,USA,2024-01-12
U0133,2024-05-16,settings_change,free,USA,2024-01-12
U0133,2024-04-14,export_data,free,USA,2024-01-12
U0133,2024-05-02,login,free,USA,2024-01-12
U0133,2024-02-09,report_share,free,USA,2024-01-12
U0133,2024-03-06,report_share,free,USA,2024-01-12
U0133,2024-04-06,export_data,free,USA,2024-01-12
U0133,2024-02-01,api_access,free,USA,2024-01-12
U0133,2024-04-01,export_data,free,USA,2024-01-12
U0133,2024-05-09,settings_change,free,USA,2024-01-12
U0134,2024-01-31,report_create,pro,UK,2024-01-07
U0134,2024-05-18,login,pro,UK,2024-01-07
U0134,2024-01-19,api_access,pro,UK,2024-01-07
U0134,2024-04-02,logout,pro,UK,2024-01-07
U0134,2024-05-08,report_share,pro,UK,2024-01-07
U0134,2024-06-09,logout,pro,UK,2024-01-07
U0134,2024-01-24,report_share,pro,UK,2024-01-07
U0134,2024-04-12,export_data,pro,UK,2024-01-07
U0134,2024-02-15,report_share,pro,UK,2024-01-07
U0134,2024-06-03,report_share,pro,UK,2024-01-07
U0134,2024-02-20,billing_view,pro,UK,2024-01-07
U0134,2024-03-17,dashboard_view,pro,UK,2024-01-07
U0134,2024-03-26,logout,pro,UK,2024-01-07
U0134,2024-06-23,login,pro,UK,2024-01-07
U0134,2024-05-17,login,pro,UK,2024-01-07
U0134,2024-05-08,login,pro,UK,2024-01-07
U0134,2024-01-20,login,pro,UK,2024-01-07
U0134,2024-03-01,export_data,pro,UK,2024-01-07
U0134,2024-05-23,login,pro,UK,2024-01-07
U0134,2024-03-05,login,pro,UK,2024-01-07
U0134,2024-02-15,login,pro,UK,2024-01-07
U0134,2024-01-29,dashboard_view,pro,UK,2024-01-07
U0134,2024-05-10,logout,pro,UK,2024-01-07
U0134,2024-06-22,dashboard_view,pro,UK,2024-01-07
U0134,2024-02-09,logout,pro,UK,2024-01-07
U0134,2024-05-20,api_access,pro,UK,2024-01-07
U0134,2024-01-23,report_create,pro,UK,2024-01-07
U0134,2024-04-08,export_data,pro,UK,2024-01-07
U0134,2024-02-26,settings_change,pro,UK,2024-01-07
U0134,2024-06-27,login,pro,UK,2024-01-07
U0134,2024-06-15,api_access,pro,UK,2024-01-07
U0134,2024-02-08,login,pro,UK,2024-01-07
U0134,2024-02-29,logout,pro,UK,2024-01-07
U0134,2024-03-17,logout,pro,UK,2024-01-07
U0134,2024-02-14,dashboard_view,pro,UK,2024-01-07
U0134,2024-02-09,login,pro,UK,2024-01-07
U0134,2024-04-28,report_share,pro,UK,2024-01-07
U0134,2024-02-08,settings_change,pro,UK,2024-01-07
U0134,2024-02-02,dashboard_view,pro,UK,2024-01-07
U0134,2024-02-25,login,pro,UK,2024-01-07
U0134,2024-02-09,report_share,pro,UK,2024-01-07
U0134,2024-04-22,dashboard_view,pro,UK,2024-01-07
U0134,2024-01-19,report_create,pro,UK,2024-01-07
U0134,2024-04-17,login,pro,UK,2024-01-07
U0134,2024-06-29,logout,pro,UK,2024-01-07
U0134,2024-01-21,dashboard_view,pro,UK,2024-01-07
U0134,2024-06-07,dashboard_view,pro,UK,2024-01-07
U0134,2024-04-28,report_create,pro,UK,2024-01-07
U0134,2024-04-07,report_create,pro,UK,2024-01-07
U0134,2024-06-04,login,pro,UK,2024-01-07
U0134,2024-05-23,dashboard_view,pro,UK,2024-01-07
U0134,2024-01-25,settings_change,pro,UK,2024-01-07
U0134,2024-06-21,login,pro,UK,2024-01-07
U0134,2024-06-08,login,pro,UK,2024-01-07
U0134,2024-06-29,logout,pro,UK,2024-01-07
U0134,2024-06-30,logout,pro,UK,2024-01-07
U0134,2024-01-25,report_create,pro,UK,2024-01-07
U0134,2024-04-12,logout,pro,UK,2024-01-07
U0134,2024-01-17,logout,pro,UK,2024-01-07
U0134,2024-02-16,export_data,pro,UK,2024-01-07
